customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied
296678,10-07-2022,Male,55,Ulster,Business,TRUE,FALSE,4,4,4,4,5,5,5,5,4,TRUE
202564,16-04-2021,Female,78,Leinster,Personal,TRUE,TRUE,3,3,3,3,,2,4,2,4,FALSE
385550,26-10-2022,Female,68,Leinster,Business,FALSE,FALSE,4,4,5,4,4,4,4,4,1,TRUE
247348,30-06-2021,Female,59,Connacht,Business-Plus,TRUE,TRUE,2,2,3,2,3,4,5,4,3,FALSE
165346,24-05-2021,Female,36,,Business,TRUE,FALSE,2,3,2,3,4,,3,4,2,FALSE
262964,08-10-2022,Female,51,Munster,Business,TRUE,FALSE,1,1,4,3,1,1,1,1,3,FALSE
114739,29-10-2022,Not specified,64,Connacht,Personal,TRUE,TRUE,1,2,4,4,4,,1,4,4,FALSE
213581,05-06-2022,Female,70,Connacht,Personal,TRUE,FALSE,5,5,5,4,2,3,1,4,,TRUE
333540,17-11-2022,Female,,Leinster,Business,TRUE,FALSE,2,2,4,4,5,1,5,4,4,TRUE
317020,14-09-2022,Female,,Leinster,Business,TRUE,FALSE,3,3,4,5,4,4,4,4,5,TRUE
11374,22-09-2021,,59,Leinster,Personal,TRUE,TRUE,4,2,4,4,2,,2,2,5,TRUE
96749,16-08-2021,Female,32,Connacht,Business,TRUE,FALSE,5,5,5,5,5,4,5,5,,TRUE
23518,14-03-2022,Female,23,Munster,Personal,TRUE,TRUE,2,4,1,2,5,1,4,,,FALSE
349782,17-05-2022,Male,,Leinster,Personal,TRUE,TRUE,3,3,3,2,3,2,1,3,3,FALSE
25180,28-11-2022,Female,40,Leinster,Business,TRUE,TRUE,1,1,3,3,2,,3,3,2,FALSE
349241,18-06-2021,Female,54,Leinster,Personal,TRUE,FALSE,2,3,1,2,2,5,1,,2,TRUE
134191,08-03-2022,f,,Connacht,Business,TRUE,FALSE,5,5,5,5,2,4,1,4,,TRUE
210798,04-02-2021,Male,63,Leinster,Personal,TRUE,TRUE,4,5,5,,2,3,5,4,2,TRUE
275845,24-06-2021,Female,26,Leinster,Personal,TRUE,TRUE,1,4,1,2,3,3,4,3,3,FALSE
197971,10-05-2022,Female,52,Munster,Personal,TRUE,TRUE,2,2,2,4,,,4,4,1,FALSE
248232,15-08-2021,Female,67,,Business,TRUE,FALSE,1,1,1,4,5,2,5,5,5,FALSE
346748,25-06-2021,Male,57,Leinster,Business-Plus,TRUE,TRUE,1,1,1,3,4,5,4,5,,FALSE
125441,13-04-2021,Female,23,Munster,Personal,TRUE,FALSE,1,1,1,5,5,4,4,4,5,FALSE
114192,07-03-2021,Female,67,Leinster,Business,FALSE,FALSE,3,2,2,3,3,3,3,3,3,FALSE
328921,20-10-2021,Female,51,Leinster,Business,TRUE,FALSE,2,3,4,4,5,1,1,5,5,TRUE
114741,23-07-2021,Female,30,Munster,Personal,TRUE,FALSE,2,1,1,2,2,4,2,2,2,FALSE
333424,24-02-2021,Not specified,40,Leinster,Personal,TRUE,FALSE,,5,3,4,4,4,1,1,3,FALSE
217600,19-05-2022,Not specified,50,Leinster,Business,TRUE,FALSE,2,2,5,5,,2,3,3,4,TRUE
378541,13-05-2022,Male,50,,Business,FALSE,FALSE,4,4,4,4,1,4,3,5,4,TRUE
79744,14-03-2021,Male,49,,Business,TRUE,FALSE,4,5,3,3,4,4,2,4,1,FALSE
62902,03-11-2022,Female,39,Munster,Personal,TRUE,FALSE,2,3,2,,1,4,3,2,2,FALSE
202324,11-03-2022,Female,40,Connacht,Personal,TRUE,TRUE,4,4,4,,4,2,,4,5,FALSE
133331,26-01-2022,Female,59,Leinster,Business,TRUE,FALSE,3,5,3,1,2,4,4,2,1,FALSE
341455,21-04-2022,Female,46,Leinster,Business,TRUE,FALSE,2,3,3,4,2,2,2,2,2,FALSE
149125,05-08-2021,Female,60,Leinster,Business,TRUE,TRUE,2,3,3,2,2,1,1,1,1,TRUE
161985,23-01-2022,Female,49,Munster,Personal,TRUE,FALSE,,3,2,2,2,1,3,3,2,FALSE
242992,02-03-2021,Male,52,Leinster,Business,FALSE,FALSE,3,2,4,3,4,4,4,4,4,FALSE
310520,16-09-2021,,46,Leinster,Personal,TRUE,TRUE,2,3,2,,3,2,4,,3,FALSE
272628,16-01-2022,Female,57,,Personal,FALSE,FALSE,4,1,4,4,4,1,2,4,4,TRUE
237495,03-11-2021,Male,41,Munster,Business,FALSE,FALSE,1,1,5,4,3,3,3,3,5,TRUE
245283,17-08-2022,,32,Leinster,Personal,TRUE,TRUE,2,1,1,3,1,3,4,4,2,FALSE
213008,19-07-2022,Male,,Munster,Business,TRUE,FALSE,4,4,4,5,5,5,1,5,5,TRUE
332961,11-04-2022,Female,23,Ulster,Personal,TRUE,TRUE,3,4,4,4,1,3,4,4,1,FALSE
20525,10-03-2021,Male,61,Ulster,Personal,TRUE,FALSE,5,3,5,5,5,4,5,4,5,TRUE
279583,06-03-2022,Male,,Munster,Business,TRUE,FALSE,4,4,4,4,4,3,4,5,4,TRUE
23278,19-11-2021,Female,20,Leinster,Personal,TRUE,TRUE,1,1,1,1,3,4,5,4,3,FALSE
189433,26-04-2022,Female,21,,Personal,TRUE,TRUE,2,4,4,4,4,,3,1,1,TRUE
246772,02-02-2022,Female,,Leinster,Business,TRUE,FALSE,3,3,2,4,5,4,4,5,5,FALSE
11724,05-01-2021,Female,,Munster,Business-Plus,TRUE,TRUE,3,1,3,3,5,1,5,5,4,FALSE
195777,20-08-2021,,38,Munster,Business,TRUE,FALSE,4,4,4,4,1,4,5,4,1,FALSE
4053,28-03-2022,Not specified,28,Leinster,Personal,TRUE,FALSE,2,2,2,2,1,1,1,3,1,TRUE
77025,03-06-2021,Female,72,Connacht,Personal,TRUE,TRUE,2,2,2,3,4,5,2,5,4,FALSE
4071,26-10-2021,Not specified,42,Munster,Business,TRUE,FALSE,1,1,4,4,3,,3,3,5,TRUE
186921,10-04-2022,Female,,Leinster,Business,TRUE,TRUE,5,5,5,2,4,4,4,5,4,TRUE
137816,02-07-2022,Female,,Leinster,Business-Plus,TRUE,TRUE,4,,4,3,2,2,3,4,,TRUE
356457,27-03-2022,Female,50,Munster,Personal,TRUE,TRUE,4,4,4,3,4,2,2,1,,FALSE
70062,04-09-2021,Male,,Connacht,Personal,TRUE,TRUE,3,3,3,4,5,,2,4,,FALSE
66777,04-09-2022,Male,69,Connacht,Personal,TRUE,TRUE,3,3,4,2,2,,2,2,2,FALSE
364552,29-05-2022,Not specified,57,Munster,Business,TRUE,FALSE,3,1,3,4,4,1,4,,5,TRUE
225701,10-01-2021,Female,73,Munster,Personal,TRUE,TRUE,4,4,4,,4,2,3,3,4,FALSE
27163,01-02-2021,Not specified,58,,Business,TRUE,FALSE,4,1,1,1,4,,,4,1,TRUE
140423,15-12-2021,f,51,Connacht,Business,TRUE,FALSE,1,1,1,1,3,3,2,,3,FALSE
366631,17-08-2022,Female,49,Leinster,Business,TRUE,FALSE,3,1,3,3,4,3,3,3,1,FALSE
135071,19-06-2022,Female,,Munster,Personal,FALSE,TRUE,1,1,1,3,1,1,2,3,3,FALSE
26253,30-07-2022,Female,51,,Business,TRUE,FALSE,1,1,4,4,4,4,3,4,5,TRUE
291664,20-11-2021,Female,48,Leinster,Personal,TRUE,TRUE,2,2,2,2,3,3,5,5,3,FALSE
205303,09-03-2021,Not specified,57,Connacht,Personal,TRUE,FALSE,5,4,2,1,2,5,5,5,2,TRUE
15153,14-02-2021,Female,71,Leinster,Personal,TRUE,TRUE,1,1,1,3,1,3,2,,4,FALSE
288566,13-05-2022,Male,,,Business,FALSE,FALSE,4,4,3,4,4,3,5,,3,TRUE
386377,24-10-2021,Male,68,Munster,Business,TRUE,FALSE,2,2,4,4,5,5,5,5,3,TRUE
365965,13-05-2022,Male,63,Leinster,Personal,TRUE,TRUE,4,4,4,,3,3,3,3,4,FALSE
85125,21-03-2022,Male,,Leinster,Personal,TRUE,FALSE,4,1,4,,3,2,2,,3,FALSE
289083,05-03-2022,Female,18,Leinster,Business,TRUE,FALSE,4,5,1,2,4,2,3,3,1,FALSE
286461,11-07-2022,Male,41,Connacht,Personal,TRUE,TRUE,3,3,1,4,4,2,,5,1,FALSE
362840,06-07-2022,,59,Munster,Personal,FALSE,FALSE,1,5,3,4,3,4,4,4,3,TRUE
379960,14-02-2022,Female,44,Connacht,Personal,FALSE,FALSE,5,5,5,5,5,1,3,4,5,TRUE
367559,06-11-2021,Male,,Ulster,Personal,TRUE,TRUE,2,3,4,1,2,1,4,5,2,FALSE
280756,01-10-2022,Female,45,,Business,FALSE,FALSE,4,1,5,5,2,5,5,5,,TRUE
207743,02-11-2021,Female,41,Leinster,Business,FALSE,FALSE,2,2,2,2,2,3,1,4,2,FALSE
300507,22-12-2021,Male,,Leinster,Business,TRUE,FALSE,2,1,2,3,2,2,2,2,1,FALSE
385634,12-09-2022,m,,Ulster,Personal,TRUE,TRUE,3,2,5,3,3,,4,3,4,FALSE
11012,17-11-2022,Male,68,Connacht,Business-Plus,FALSE,TRUE,3,3,5,2,4,3,4,4,,FALSE
193269,27-09-2021,Female,54,Leinster,Business,TRUE,FALSE,3,3,4,4,4,,4,4,3,TRUE
125073,12-12-2021,Male,59,Leinster,Personal,TRUE,TRUE,2,1,1,3,4,4,3,1,4,FALSE
318701,26-02-2021,Not specified,50,Munster,Business,TRUE,FALSE,1,1,4,4,2,,4,4,3,TRUE
173416,30-05-2022,Female,67,,Personal,TRUE,TRUE,3,1,3,2,,5,4,4,2,FALSE
108568,12-12-2022,Female,24,Munster,Personal,TRUE,TRUE,2,2,2,1,2,4,5,5,,FALSE
310819,18-09-2022,Male,29,Leinster,Personal,TRUE,TRUE,2,2,4,1,4,5,4,1,,FALSE
76761,12-07-2021,Female,57,Leinster,Personal,TRUE,TRUE,1,1,5,3,1,1,1,3,3,FALSE
320632,28-03-2022,Not specified,39,,Personal,TRUE,TRUE,2,2,2,4,5,4,1,3,1,FALSE
41916,04-09-2022,Male,55,Munster,Business,TRUE,FALSE,2,3,1,4,1,1,,1,,TRUE
150048,23-07-2022,Female,64,Leinster,Business,TRUE,FALSE,2,2,4,2,,4,2,3,4,TRUE
123768,16-12-2022,,76,Leinster,Personal,TRUE,TRUE,2,2,4,3,5,5,5,5,3,FALSE
320967,06-10-2021,Male,41,Munster,Personal,TRUE,TRUE,2,2,2,1,2,5,5,4,2,FALSE
115800,29-04-2022,Female,47,Connacht,Personal,TRUE,TRUE,2,2,2,2,2,5,1,5,3,FALSE
135765,25-02-2022,Male,44,Leinster,Business-Plus,TRUE,TRUE,2,2,3,2,3,4,1,3,3,FALSE
44578,01-02-2021,Male,65,Munster,Personal,TRUE,FALSE,3,3,3,3,3,1,2,2,3,FALSE
369267,04-10-2022,Unspecified,64,Munster,Business,TRUE,FALSE,2,1,3,4,4,4,4,4,3,TRUE
105267,29-04-2022,Not specified,,Connacht,Business,TRUE,FALSE,4,3,3,3,1,4,4,4,4,TRUE
202966,11-03-2021,Female,58,Munster,Personal,TRUE,FALSE,2,2,1,2,2,2,2,2,4,TRUE
65218,28-10-2022,f,34,Leinster,Personal,TRUE,TRUE,4,4,4,3,1,3,3,4,4,FALSE
42210,29-05-2021,Male,29,Ulster,Personal,TRUE,FALSE,4,5,5,1,3,2,4,5,3,TRUE
98284,11-01-2022,Female,18,Munster,Personal,TRUE,TRUE,2,1,1,3,5,4,4,4,1,FALSE
131956,04-06-2022,,31,Connacht,Personal,TRUE,FALSE,4,2,4,1,2,4,1,5,2,TRUE
197686,06-04-2022,Female,,Leinster,Business-Plus,TRUE,TRUE,4,3,1,2,2,2,5,5,3,FALSE
261412,13-11-2021,Male,31,,Business,TRUE,FALSE,2,1,2,2,2,2,3,3,2,FALSE
382073,18-09-2022,Male,33,Connacht,Business,TRUE,FALSE,1,1,1,3,1,3,4,3,1,FALSE
210924,12-12-2021,Male,40,,Personal,TRUE,TRUE,3,3,2,4,4,,4,4,5,FALSE
368053,06-09-2022,Female,,Munster,Business,TRUE,FALSE,1,1,5,5,4,4,4,4,3,TRUE
107129,09-09-2021,Male,47,Connacht,Business,TRUE,TRUE,1,1,1,2,1,1,1,2,,FALSE
102436,18-07-2022,Unspecified,47,Leinster,Business-Plus,FALSE,TRUE,1,4,4,3,2,2,2,3,,FALSE
233951,25-05-2022,,74,Leinster,Business,TRUE,FALSE,4,3,4,5,5,5,5,5,3,TRUE
63653,06-05-2021,,24,Leinster,Personal,TRUE,TRUE,3,4,1,2,1,,4,5,4,FALSE
183632,30-05-2021,Not specified,26,Munster,Personal,TRUE,TRUE,3,3,2,3,1,1,4,4,1,FALSE
224270,28-11-2022,Female,31,,Business,TRUE,FALSE,3,3,3,4,4,4,4,5,4,FALSE
36332,02-06-2021,Female,49,Leinster,Business,TRUE,FALSE,4,4,4,5,4,4,4,,,TRUE
266376,06-11-2022,Female,77,Leinster,Personal,TRUE,TRUE,3,3,5,3,1,1,1,3,,FALSE
194634,17-10-2022,Male,41,Connacht,Personal,TRUE,FALSE,2,2,3,,2,4,4,4,2,FALSE
14547,26-02-2022,,51,Leinster,Personal,TRUE,TRUE,2,2,5,4,4,4,4,4,,FALSE
321325,14-12-2022,Female,55,Munster,Business,TRUE,FALSE,,4,1,4,2,,5,1,4,TRUE
271263,23-09-2022,Male,,Leinster,Personal,TRUE,FALSE,4,4,4,1,1,5,2,4,1,TRUE
41468,21-01-2022,Male,34,,Business,TRUE,FALSE,5,5,1,1,1,,5,5,3,TRUE
118016,27-04-2021,,38,Leinster,Business,TRUE,FALSE,3,4,3,3,3,2,2,2,3,FALSE
27877,06-10-2022,Female,35,Leinster,Personal,TRUE,FALSE,5,3,5,2,4,2,2,,5,TRUE
298906,20-10-2022,Not specified,43,,Business,TRUE,FALSE,3,2,3,1,2,3,3,4,,FALSE
14508,27-06-2021,,72,Leinster,Personal,FALSE,TRUE,3,1,4,3,2,3,2,2,4,FALSE
31640,11-10-2022,Female,53,Connacht,Business,TRUE,TRUE,4,2,4,3,4,4,4,4,,FALSE
102835,01-12-2022,Female,,Leinster,Personal,TRUE,TRUE,3,3,5,4,4,4,4,4,5,FALSE
42492,05-09-2021,Female,31,Leinster,Business,TRUE,FALSE,2,4,4,4,2,4,3,1,,TRUE
310291,25-03-2022,Male,57,,Personal,TRUE,TRUE,1,3,3,4,5,3,3,,5,FALSE
190587,07-02-2022,Male,25,,Business,TRUE,FALSE,2,2,4,4,4,3,2,3,4,TRUE
33822,21-03-2022,Male,62,,Personal,FALSE,FALSE,2,2,3,4,2,4,2,2,4,FALSE
5924,24-03-2021,Female,39,Leinster,Business,TRUE,TRUE,,3,3,4,4,4,2,4,,FALSE
22210,22-03-2021,Female,46,Connacht,Personal,TRUE,TRUE,1,3,1,1,2,1,5,1,2,FALSE
281905,12-01-2022,Female,36,Leinster,Business,TRUE,FALSE,1,1,5,3,4,,5,,,TRUE
377084,16-05-2022,Female,58,,Business,TRUE,FALSE,4,4,2,,4,4,4,4,5,TRUE
120403,30-09-2022,Female,32,Leinster,Business,TRUE,FALSE,1,1,2,4,4,1,5,4,4,TRUE
136982,20-06-2021,Male,59,Munster,Personal,FALSE,FALSE,2,2,1,4,4,4,4,4,1,TRUE
193941,26-11-2021,Unspecified,38,,Business,TRUE,TRUE,2,4,2,4,5,5,5,4,5,FALSE
209164,24-01-2022,m,32,Leinster,Personal,FALSE,TRUE,2,2,2,4,1,4,4,5,1,FALSE
102155,24-10-2022,Male,61,Leinster,Business,FALSE,FALSE,1,3,3,4,1,4,3,1,4,FALSE
229318,26-06-2021,f,51,Munster,Personal,TRUE,FALSE,3,5,3,3,1,,2,1,4,FALSE
163267,18-04-2022,,36,Ulster,Business,FALSE,FALSE,4,4,4,,4,4,2,,,TRUE
164024,11-08-2021,,32,Leinster,Business,TRUE,TRUE,2,2,2,1,2,4,3,4,2,FALSE
254960,01-09-2022,Not specified,,Connacht,Business,TRUE,FALSE,3,3,4,2,2,5,3,5,2,FALSE
155154,22-05-2022,Female,,Connacht,Business,FALSE,FALSE,3,3,4,4,,2,2,2,3,TRUE
329404,13-08-2022,Male,44,Leinster,Business,TRUE,FALSE,2,2,2,4,2,3,4,4,3,FALSE
301213,21-02-2021,Female,40,Munster,Business-Plus,TRUE,TRUE,3,2,2,3,3,2,1,2,3,FALSE
388984,18-05-2021,Female,44,Connacht,Business,TRUE,FALSE,2,1,4,4,2,2,2,4,2,FALSE
244030,23-06-2021,,32,Leinster,Personal,TRUE,FALSE,2,2,2,1,1,3,4,3,1,FALSE
93310,02-07-2022,Male,36,Leinster,Business,FALSE,TRUE,1,2,2,1,1,2,4,4,3,FALSE
228970,18-12-2021,f,27,Munster,Personal,TRUE,FALSE,1,1,1,3,3,2,1,4,3,FALSE
185000,19-04-2022,Female,,Leinster,Business,TRUE,FALSE,1,1,4,4,4,3,4,4,4,TRUE
247846,26-01-2021,Male,44,Leinster,Business,TRUE,FALSE,2,2,4,3,5,,5,5,5,FALSE
39675,09-09-2021,Male,52,Ulster,Business,TRUE,FALSE,4,2,5,2,4,4,4,4,1,TRUE
201994,17-01-2022,Not specified,,Leinster,Personal,TRUE,FALSE,2,2,2,4,1,4,5,5,1,FALSE
342773,27-10-2022,,41,,Business,TRUE,FALSE,1,1,4,2,2,4,4,4,2,FALSE
283919,06-01-2022,Female,,Leinster,Business-Plus,TRUE,FALSE,2,5,4,3,1,1,1,1,,FALSE
154179,08-01-2022,m,33,Leinster,Personal,TRUE,FALSE,3,2,2,3,3,2,4,3,3,FALSE
92302,17-04-2022,Female,31,Leinster,Business,TRUE,FALSE,2,3,2,3,3,4,3,3,3,FALSE
18062,18-02-2022,Male,50,Leinster,Personal,TRUE,FALSE,3,1,3,3,,3,3,4,3,FALSE
221363,12-08-2021,Male,24,Leinster,Personal,TRUE,TRUE,1,3,1,3,2,4,4,4,,FALSE
90905,28-06-2022,Male,51,Leinster,Business,TRUE,FALSE,1,1,5,5,4,4,4,4,,TRUE
162125,02-03-2021,Female,,Leinster,Personal,FALSE,TRUE,2,4,3,2,4,,4,4,2,FALSE
151830,18-07-2022,Female,74,Leinster,Personal,TRUE,FALSE,5,1,2,3,5,5,5,5,3,TRUE
41951,18-06-2021,Female,39,Leinster,Personal,FALSE,FALSE,4,1,1,4,4,1,1,2,4,TRUE
175299,17-03-2021,Female,57,Leinster,Personal,FALSE,FALSE,4,4,2,4,5,,5,5,2,TRUE
250860,18-01-2021,Male,52,Leinster,Personal,TRUE,TRUE,5,5,5,3,2,4,4,5,2,TRUE
323923,04-05-2022,Not specified,71,Leinster,Personal,FALSE,TRUE,2,3,1,,1,5,5,4,3,FALSE
316146,06-05-2021,,62,Leinster,Personal,TRUE,TRUE,4,2,2,2,2,3,2,2,3,FALSE
355777,09-07-2022,Male,73,Connacht,Business,TRUE,FALSE,3,2,3,4,3,3,3,4,3,FALSE
364909,19-07-2022,,53,Leinster,Business,FALSE,FALSE,5,5,4,5,2,2,2,2,2,TRUE
32386,22-06-2022,Unspecified,28,Munster,Business,TRUE,FALSE,5,4,5,5,5,5,3,,5,TRUE
120346,22-04-2021,Male,,Leinster,Business,TRUE,FALSE,5,5,4,3,3,,3,3,4,TRUE
317731,31-03-2022,Male,,,Business,TRUE,FALSE,5,5,5,2,2,5,5,2,2,TRUE
282830,01-04-2022,Female,49,Ulster,Business,FALSE,FALSE,4,4,5,5,3,3,3,3,5,TRUE
296850,04-10-2022,Male,72,Connacht,Personal,TRUE,TRUE,1,4,4,4,2,2,3,2,4,TRUE
123262,29-06-2021,f,76,Connacht,Personal,TRUE,TRUE,3,3,3,2,3,3,5,4,4,FALSE
259799,02-10-2022,Female,46,Leinster,Business,TRUE,FALSE,4,4,4,4,,5,3,5,4,TRUE
164083,05-05-2021,Male,64,Munster,Personal,TRUE,FALSE,2,2,5,,4,,4,4,5,TRUE
338046,27-05-2021,Male,,,Personal,FALSE,FALSE,5,4,4,4,5,5,1,4,2,TRUE
33684,19-10-2022,,49,Ulster,Business,TRUE,TRUE,1,1,3,2,3,2,4,3,3,FALSE
339530,21-10-2021,Male,42,Connacht,Personal,TRUE,TRUE,1,1,1,3,3,2,2,3,3,FALSE
57018,08-12-2022,Male,61,Leinster,Personal,TRUE,FALSE,4,2,4,4,4,3,4,4,4,FALSE
1230,11-08-2022,Male,,Leinster,Business,TRUE,FALSE,2,2,,3,3,4,4,5,,FALSE
371702,28-06-2022,Male,42,Leinster,Business-Plus,TRUE,FALSE,5,4,4,5,5,,1,4,5,TRUE
41080,21-02-2021,f,36,Munster,Business,TRUE,FALSE,3,3,2,4,2,5,4,4,,TRUE
182775,08-05-2021,Female,77,Leinster,Personal,FALSE,TRUE,1,1,2,2,2,,4,1,3,FALSE
63754,10-03-2021,Male,24,,Personal,TRUE,TRUE,3,2,2,4,1,5,4,,1,FALSE
195608,03-08-2021,Female,27,Connacht,Personal,TRUE,FALSE,2,2,2,5,5,3,4,,5,FALSE
250243,06-07-2022,Female,40,,Business,TRUE,FALSE,1,1,2,2,2,3,1,4,2,TRUE
157005,21-10-2021,m,75,Leinster,Personal,TRUE,TRUE,1,1,1,2,3,5,3,5,2,FALSE
76880,20-08-2021,Not specified,53,Connacht,Business,TRUE,FALSE,4,1,4,4,5,5,,5,3,TRUE
194745,31-05-2021,,63,Munster,Personal,TRUE,FALSE,2,4,1,2,2,1,2,3,2,FALSE
347698,26-05-2021,Female,26,Leinster,Personal,TRUE,TRUE,1,3,2,1,2,3,2,3,,FALSE
29793,12-01-2021,Female,32,Munster,Business-Plus,TRUE,FALSE,5,4,5,5,4,4,5,3,4,TRUE
308791,21-06-2022,Male,49,,Business,TRUE,FALSE,4,4,2,1,4,4,4,,,TRUE
46600,15-09-2022,Male,,Munster,Business,TRUE,FALSE,4,2,3,4,4,,5,4,4,TRUE
305517,07-02-2022,Male,58,Leinster,Business,TRUE,FALSE,1,1,5,5,2,,4,,3,TRUE
247228,21-01-2021,Female,48,Leinster,Business,TRUE,FALSE,1,3,3,3,1,,1,1,2,FALSE
362330,12-02-2022,,68,,Business,FALSE,FALSE,4,5,4,3,4,4,4,4,2,FALSE
365059,22-07-2021,Male,64,Leinster,Personal,FALSE,FALSE,3,4,3,,3,3,4,3,3,FALSE
297876,26-03-2022,Female,68,Munster,Business,TRUE,FALSE,4,4,4,5,3,3,3,3,5,TRUE
295733,22-07-2022,Male,52,,Business,TRUE,FALSE,3,3,4,5,2,2,2,3,,TRUE
308755,29-08-2022,f,52,Leinster,Business,TRUE,TRUE,1,1,3,3,5,5,5,,1,FALSE
320501,04-03-2022,Female,38,Ulster,Personal,TRUE,TRUE,3,3,3,2,3,1,3,3,3,FALSE
1631,13-04-2021,Male,,,Business,TRUE,FALSE,4,4,4,4,3,2,4,,3,TRUE
191342,08-07-2022,Male,54,,Business,TRUE,FALSE,1,4,5,1,3,3,1,3,4,TRUE
374709,03-09-2021,Female,74,Munster,Personal,FALSE,TRUE,1,3,1,3,4,5,2,4,4,FALSE
110889,18-09-2022,Male,59,Connacht,Business,TRUE,FALSE,3,1,3,2,3,3,3,1,1,FALSE
210780,25-08-2021,Male,62,Munster,Business,TRUE,FALSE,1,1,2,4,5,,4,5,2,TRUE
132541,17-11-2021,Male,45,Munster,Business,TRUE,FALSE,2,1,3,4,4,,5,5,,FALSE
370767,03-06-2021,Male,60,Ulster,Business,TRUE,TRUE,1,3,4,1,4,5,5,,3,FALSE
365307,25-07-2021,Male,26,Leinster,Personal,TRUE,TRUE,4,4,4,4,1,5,4,4,1,TRUE
184123,03-12-2021,Unspecified,,Munster,Business,TRUE,FALSE,1,4,4,1,1,1,1,2,3,FALSE
218077,04-07-2021,Female,,Leinster,Business,TRUE,FALSE,5,5,4,2,5,2,4,,4,TRUE
138340,15-07-2021,Female,64,Munster,Personal,TRUE,FALSE,4,3,5,,5,1,5,5,5,TRUE
118543,30-08-2021,Female,34,Leinster,Personal,TRUE,FALSE,3,3,3,1,1,2,4,1,3,FALSE
148890,06-09-2021,Female,,Connacht,Personal,TRUE,TRUE,4,4,5,4,2,2,2,2,5,FALSE
272515,06-02-2022,Male,86,Leinster,Business,TRUE,FALSE,4,4,3,3,5,5,5,5,2,FALSE
355905,18-10-2022,m,48,Leinster,Personal,FALSE,TRUE,2,2,2,4,5,5,2,4,2,FALSE
238383,02-10-2021,Male,51,Munster,Business,TRUE,FALSE,1,3,5,3,4,,4,4,,TRUE
152813,24-07-2021,,72,Connacht,Personal,TRUE,TRUE,2,2,3,3,2,2,2,2,2,FALSE
324032,05-04-2021,Female,40,Munster,Business,TRUE,FALSE,3,3,3,3,3,3,4,4,3,FALSE
152401,20-08-2021,Female,59,Connacht,Business,TRUE,FALSE,5,5,4,,4,,4,4,4,TRUE
211612,04-07-2022,Female,62,,Personal,TRUE,TRUE,3,3,4,3,1,,1,2,5,FALSE
357286,01-04-2022,Male,31,Munster,Business,FALSE,TRUE,3,4,3,3,1,3,5,3,4,FALSE
357215,02-08-2021,,31,,Business,TRUE,FALSE,3,4,3,3,1,4,2,4,2,FALSE
241381,11-10-2022,Male,76,Connacht,Personal,FALSE,TRUE,2,3,3,2,2,5,5,2,,FALSE
3509,01-02-2022,m,32,Munster,Personal,TRUE,FALSE,2,1,2,5,5,5,2,4,,FALSE
385324,05-10-2021,Female,24,Leinster,Personal,TRUE,FALSE,4,1,1,2,2,3,3,2,2,FALSE
172131,10-09-2022,Female,32,Leinster,Personal,TRUE,TRUE,5,5,5,4,1,1,4,3,1,TRUE
129254,18-12-2022,Female,33,Munster,Business,TRUE,FALSE,2,2,2,4,1,1,1,5,4,TRUE
106750,03-04-2022,Female,77,Munster,Personal,TRUE,TRUE,4,3,3,3,4,,1,4,4,FALSE
218214,31-01-2022,Male,39,,Business,TRUE,FALSE,1,3,5,3,3,3,2,5,3,TRUE
82294,02-09-2021,Male,58,Ulster,Business-Plus,TRUE,FALSE,3,5,5,2,3,3,3,3,2,TRUE
110385,30-11-2021,Male,31,Leinster,Personal,TRUE,FALSE,3,2,2,5,5,5,4,5,5,FALSE
174775,24-07-2022,Male,,,Personal,TRUE,TRUE,3,3,3,3,4,3,4,5,3,FALSE
170193,13-08-2021,m,38,Leinster,Business,TRUE,FALSE,1,1,4,4,4,3,1,1,4,TRUE
16295,28-11-2022,Male,50,Leinster,Business,TRUE,FALSE,1,4,5,5,4,4,4,1,5,TRUE
262111,06-03-2022,Female,71,Munster,Personal,TRUE,FALSE,4,4,3,3,3,3,,3,1,FALSE
222595,06-02-2021,Female,39,Ulster,Business,TRUE,FALSE,2,2,5,5,5,5,5,2,,TRUE
88182,01-11-2022,,38,,Business,TRUE,FALSE,4,4,5,4,,1,5,4,5,TRUE
336009,26-03-2021,,35,Munster,Personal,TRUE,TRUE,4,4,4,4,1,2,4,1,1,FALSE
23859,10-09-2022,Female,48,,Business,TRUE,FALSE,5,5,4,5,4,,4,,1,TRUE
135066,05-04-2021,Male,40,Leinster,Business,TRUE,FALSE,4,4,4,5,5,1,3,4,5,FALSE
114111,02-05-2022,Male,59,Munster,Personal,TRUE,FALSE,3,4,3,3,3,1,4,2,3,FALSE
92230,15-01-2021,Male,53,Leinster,Business,TRUE,FALSE,1,1,1,2,4,4,4,4,,TRUE
17627,16-07-2022,Male,48,Leinster,Business,TRUE,FALSE,4,3,5,4,3,5,5,5,3,TRUE
10066,03-10-2022,Female,63,Ulster,Business,TRUE,FALSE,3,4,4,3,3,,3,2,1,FALSE
30938,20-03-2021,,66,Leinster,Business-Plus,TRUE,FALSE,5,3,5,2,5,5,4,2,5,TRUE
161994,07-02-2021,Female,48,Ulster,Business,TRUE,FALSE,3,1,3,3,3,3,3,3,,FALSE
